OrderFeedbackDate_Key,Customer_Key,OrderFeedbackScore,OrderFeedBackText
20190613,12068347,10,"God app, god service og stort udvalg"
20190613,1905724,5,"Syns det er blevet alt for dyrt at være medlem.
Ikke ok at i sætter prisen 100% op for ""gamle"" medlemmer, så vi overvejer kraftigt at droppe vores medlemskab.
De 1200 kr vi nu giver om året, opvejer nok de besparelser vi opnår og så er det nok bedre at købe vores bøger i den lokale boghandel.
Mvh Heidi Skånstrøm"
20190613,1252725,10,Altid de nyeste bøger og hurtig levering
20190614,1010679,8,Hurtig levering betyder meget.
20190615,13983946,10,"Dejlig nem måde at finde og købe bøger på, nu boghandlerne desværre lukker - som jeg er virkelig ked af:-((("
20190606,13941457,10,STORT UDVALG OG HURTIG LEVERING. 
20190606,14689412,10,God hjemmeside!
20190606,787704,10,yep  et godt sted at handle ;)
20190606,605460,10,Jeg kan stort set altid finde den bog jeg ønsker og til en god pris.
20190606,14689457,4,"Et stort minus at man selv skal betale porto, når man shopper for omkring 350 kr"
20190607,12216922,10,Så dejligt nemt at bestille bøger hos jer
20190607,1909300,10,"Øv :-), jeg kom vist een dag for sent til Sommer19 rabatten----."
20190607,985328,10,Jeg kan altid få de bøger jeg søger og der er hurtig levering
20190609,12120986,10,"men savner en ""du vil også kunne lide..."" som er bedre end den I har"
20190610,1229339,6,"Vil gerne anbefale saxo, men var overrasket over at jeg ikke kunne købe to ens bøger i Premium - havde glemt en bog på flyveren."
20190610,1074959,10,kan altid finde den ønskede bog på saxo og de har en supergos service
20190611,12325736,5,Jeg har lige bestilt!
20190611,1009469,10,"Nej, ikke denne gang"
20190606,12318010,10,"Billig og hurtig levering.
+ stort bogudvalg"
20190606,1144692,10,Handler altid her og anbefaler den hver gang jeg taler med nogen ang. Bestilling af bøger mm.
20190614,1516730,10,"Altid gode priser, stort udvalg og hurtig levering. "
20190615,12125345,5,Hard to search :(
20190615,11926164,9,"Nemt , kæmpe udvalg og billigt"
20190616,1254955,6,"jeres leveringsmuligheder bliver dårligere og dårligere - nu kun postbokse og posthuse og ikke alle andre steder, som Postnord bruger, som har været en mulighed de sidste mange år. Fuldstændig uforståelig forringelse!"
20190618,1053956,10,i
20190619,14695312,10,"Dejligt at det er billigere end universiteternes egne boghandler, det betyder meget når man er på SU"
20190620,14636436,8,"SAXO har alt, virker altid, nem betalingsform - uanset hvad du er til. :-) Jeg bruger det både i arbejdsøjemed og privat."
20190620,1361156,10,"god, hurtig og fin service."
20190603,1021629,10,"Alt fungerer perfekt og I har det meste, ellers kan I skaffe det. ??"
20190603,1167018,10,Fedt at der er mulighed for at donere til unicef og verdens børns skolegang. Godt tiltag!
20190605,342893,10,Nem handel.
20190606,11983376,10,lidt problemer med levering på hjemmesiden men sød og kompetent medarbejder hjalp mig..
20190607,1789049,7,Synes Premium er blevet for dyrt
20190607,1315705,5,Ekstremt dårligt fungerende hjemmeside. Det har taget 30 minutter at få disse bøger frem og bestille dem.??
20190607,821498,8,god ide med donationen =)
20190608,1836237,10,Nem og hurtig bestilling!
20190603,12003970,10,Gode bøger og hurtig levering ??
20190604,1085629,10,De bestilte bøger kommer altid til tiden og tillige skaffer man det Saxo ikke ligger inde med.
20190605,1241262,10,"SAXO har altid mange origami bøger. Lige for øjeblikket er der mange tyske bøger og ikke så mange ""svære"" bøger. Det savner jeg, men man kan altid stole på leveringen."
20190606,479459,0,"Der stod gratis levering. Det er så til en butik på Østerbro. Så kunne jeg jo lige så godt ha’ købt den i en klassisk boghandel nærmere mit job.
Det stod rabatkode SOMMER19, men den kunne så ikke anvendes.
Synd, for man sidder bagefter med en lidt dårlig købsoplevelse. Sæt hellere prisen lidt op og så gør de rabatter i reklamerer for aktive.
Mvh/H"
20190606,14092588,8,"Det fungerer, og gør det det skal. Jeg vil dog ønske mig at det vare nemmere at navigere i det store udvalg af bøger."
20190606,14689375,10,Nem og overskuelig hjemmeside. Man bliver ledt trygt og sikkert gennem søge og købsproces :-)
20190606,14689441,4,"Der loves hurtig levering på 1-2 dage, men alligevel står der at den forventede leveringstid på min ordre er om ca en uge"
20190607,12134636,10,"Gode priser. 
Stort udvalg
Nemt"
20190609,1852910,8,"Det er lidt irriterende, at valg af pakkeboks/posthus kun viser ganske få valgmuligheder. I mit tilfælde vises de for mig mest oplagte muligheder ikke."
20190609,1260699,8,Ville score 10 hvis det kunne leveres andet sted end Posthus
20190612,1694321,10,Jeg har altid været tilfreds!
20190613,1088932,10,Altid god service og hurtig levering
20190613,1619449,10,"Let og ubesværet
"
20190615,831982,10,"Dejlig App, god service, Dejligt stort udvalg, dejligt mange bøger som E- og lydbøger. "
20190616,14011374,10,Synes at det er super nemt at bestille og der hurtig levering!
20190618,1168714,10,Hurtigt og nem at bestille bøger. De har næsten altid det jeg skal bruge. Hurtig levering.
20190618,1035940,10,Det er bare så nemt at handle med jer :-)
20190618,14694508,8,det er en god hjemmeside. nemt at finde rundt.
20190619,12319849,5,"Leveringstid er generelt for lang. Udvalg dog godt
"
20190619,1857989,10,Det er bare så nemt og fungerer altid :-)
20190619,11957350,10,Jeg finder tingene stort set hos jer og til en ok pris
20190608,1028081,10,Altid god og hurtig betjening og forsendelse. God hjemmeside med svar på spørgsmål m.v.
20190610,12295562,10,Nemt at finde bøger og bestille. Levering ok.
20190611,1084490,10,"Overskueligt, hurtigt, nemt - kan stort set altid finde, hvad jeg søger."
20190613,860453,8,Jeres nye smarte design hvor siden selv scroller rundt når man putter ting i kurven er pisseirriterende og helt unødvendig. Stop det.
20190904,1700862,10,Stort og bredt udvalg. Hurtig og god service
20190905,14811435,10,Det er det billigste sted at købe studiebøger så derfor vil jeg anbefale saxo til mine med studerende og til kommende studerende
20190907,1758044,6,"E-bøger er for dyre, koster næsten det samme som en rigtig bog, men uden den fordel at man kan låne sin veninde eller børn bogen så man kan dele en god læseoplevelse."
20190907,11981990,5,Meget langsomt og virkelig skod filtre
20190918,12195499,10,alletiders gode bøger til min transformation til karkerlak
20190610,1686712,8,"Nemt, effektivt og billigt :-)"
20190610,1200507,10,"Ja, jeg er sååååååååååååååååå glad for mit medlemsskab af SAXO - God service og hurtig levering -- Nemt at bestille bøger."
20190611,1280751,10,Meget god betjening??
20190612,1113348,10,Det virker!
20190612,14678375,10,"masser af titler, gode tilbud, overskuelig site og leveres som aftalt."
20190613,1238536,10,"Det har altid fungeret upåklageligt, tak for det."
20190613,1003214,10,Har altid fået hurtig og sikker levering. Og ingen problemer med returnering.
20190613,14010250,10,Nem at handle med
20190613,12110020,10,Det er så nemt og de fleste titler er hjemme :)
20190613,1514284,9,"Et godt sted at handle bøger på nettet.
De har et godt udvalg."
20190613,1044982,10,Hurtig levering og man kan altid finde det man er ude efter
20190614,1634125,10,Jeg er fuld tilfreds med at handle med Saxo
20190614,1053942,10,Hurtig levering direkte til døren. Mulighed for både nye og brugte bøger.
20190620,685365,8,"Sikker levering, stort udvalg og gode priser"
20190620,896179,10,"Saxo er ofte lige lidt billigere end andre steder. Og så er hjemmesiden super let og det er let og hurtigt at bestille. Jeg køber mange bøger, og vil gerne bruge saxo så meget som muligt."
20190620,1299812,10,"Det går stærkt, jeg får altid det jeg bestiller og prisen er sammenlignelig eller billig i forhold til andre boghandlere."
20190614,11998333,10,"Siden og abonnementet fungerer rigtig godt, og jeg er vild med jeres app til Iphone. Det er fedt at der hører så mange gratis bøger med til abonnementet, både oplæsning og selvlæsning! Fedt :-)"
20190616,246177,10,<3 Har varen - fin service - hurtig og sikker levering. . .  <3
20190911,14819620,9,"Professionel håndtering ved bestilling, hurtig levering gratis."
20190911,1021071,10,Jeg synes Saxo kommer med gode tilbud. Både i papirbøger og som e-bøger. Lydbøger kender jeg næsten ikke. 
20190915,366633,1,"Mit kodeord er forkert, det ændres, men kan alligevel ikke logge ind. 
Den købte lydbog kan ikke aflyttes, da jeg lukkes ude ved log in. 
Intet virker. "
20190917,1301541,5,Det kan jo først svare på når jeg har set hvordan app virker. 
20190920,12192767,10,fordi det er godt
20190922,14091819,8,"Jeg forsøgte at bestille via min mobil men det gik helt i stå. Så gjorde jeg det på min computer, men der var også nogle udfordringer. Men det lykkedes til sidst."
20190531,12106512,10,super god service 
20190602,847206,10,"Stort udvalg, dejligt med rabat, når man har lyst til at købe bøger, som man først har læst som lydbog. Fri fragt ;-)"
20190603,12046593,10,Fantastisk service! 
20190604,890687,7,Noget forventet lang leveringstid
20190605,12052582,10,"Altid super service, gode priser og alle leveringsdatoer bliver overholdt.
Men SAXO web-page var mere brugervenlig førend sidste opdatering :("
20190606,12004813,6,"Jeg var kommet til at lægge 2 stk af min bestilling i kurven, og det var vildt besværligt at ændre tilbage til 1. Selvom jeg kunne indtaste i feltet ved min bestilling, blev det ikke opdateret. Så der blev ved med at stå 2 stk. Løsningen blev at jeg måtte tilbage til min kurv... Øv. kedelig oplevelse."
20190606,12177606,10,Godt udvalg. Fornuftige priser. Nem bestilling og hurtig levering.
20190919,1345126,6,.
20190920,14824304,10,nej
20190922,14529400,10,Forstår ikke hvorfor der er nogle bøger jeg ikke kan finde og købe i app'en.
20190922,1715812,10,Altid glad og tilfreds med at handle hos Jer. Tak Saxo! Mvh. Lillian
20190925,1684491,10,"Stor udvalg, rimelige priser, udmærked service."
20190927,1297563,10,I er kongerne af boghandel
20190912,14820074,7,har først nu stiftet bekendskab med saxo så i må vent lidt ;)
20190914,1146389,7,Spændende bøger og god service
20190918,5737,10,"Hurtig levering, let at bruge "
20190918,996729,5,Jeg kan ikke finde min rabat som Politiken abonnent - er det skippet?  :-(
20190918,1172870,8,Jeg kan stort set altid finde den bog jeg søger.
20190922,14783363,10,"På trods af højere pris end hvad Google tager, bør man støtte en dansk boghandel som Saxo"
20190924,14825729,10,Det er altid en fornøjelse med Saxo - det fungerer altid som smurt i en fart. Varme og stærke anbefalinger herfra!
20190927,561462,7,Jeg syntes det er blevet mere uoverskueligt end da vi brugte den via politikken
20190927,1119038,10,Altid god service og virker nemt og effektivt.
20190928,14827594,0,Jeg bryder mkg ikke om pop-ups
20190917,14822497,10,nemt at handle
20190917,1246752,10,Bare god boghandel??
20190918,1141146,2,Få nu MobilePay implementeret - det er for bøvlet både at skulle levere BÅDE creditcard oplysninger OG NemID for sådan et småkøb. Det kan afholde mig fra at bruge jeres forretning
20190918,459126,10,"Hurtig og nem betjening.
"
20190918,1103633,9,Næ
20190919,1870449,7,"Det er de færreste i min omgangskræds der læser, 24 år"
20190919,1076892,10,"Det er nemt og hurtigt at navigere på jeres web-site, og købet krydres altid med inspiration til ekstra litteratur."
20190920,939096,5,hjemmesiden er blevet helt umulig at finde rundt i.
20190920,12105559,0,Politikkenbooks virkede bedre
20190908,985236,4,Tjo..
20190910,1046371,4,jeg ved ikke om den bog jeg har købt kan læses på kindle. jeg savne politiken books.....
20190914,1400323,5,"Saxo premium fungerer dårligt. Det burde være muligt at bruge medlemsskabet på mere end et device ad gangen. I lighed med andre streamingtjenester som f.ex HBO, Viaplay og Netflex. selv om man har købt bogen, kan den ikke læses på appen, hvis et andet familiemedlem læser bogen på et andet device."
20190914,14798286,10,"I har et stort udvalg og det er nemt. Bortset fra min forrige bestilling, som gik helt galt, så fungerer det godt .. og jeres kundeservice er super venlig."
20190917,1264866,8,Ebøger er nemme og praktiske at købe og læse. Venlig hilsen Knud Fick
20190917,14710239,0,"Meget rodet hjemmeside.
Dum st komme rundt på. Føler st i går alt for at ""narre"" mig til Premium.  Savner politikens"
20190920,14733681,6,Er ny hos Saxo 
20190920,1322994,10,"Bortset fra at det drillede med med betalingen fordi jeg havde fået et nyt internationalt bankkort - så er det en fornøjelse at handle med Saxo. Jeg handler altid E-bøger - og de står næsten på min boghylde før jeg kan sige Saxo. Tak!! for det!!
Mvh Christian"
20190922,12071679,8,"Jeg læser Jan Gillou's ""Det Store Århundrede"" Ingensteder på Saxo.com kan man finde rækkefølgen af bøgerne i serien."
20190908,14723635,10,Det er dejligt med let adgang til danske bøger når man bor i udlandet
20190908,1110154,0,Det er så bøvlet at i vil have man skal være medlem og ikke bare kunne købe en bog uden alle de distraherende valg. 
20190909,927136,5,Skal lige prøve udbud og muligheder
20190912,14820193,9,"Nu er jeg jo helt ny, men lyder til i har gode krimier ??"
20190916,12289730,8,Saxo er det billigste sted at købe bøger til studiet pga. saxo premium.
20190917,12160891,10,"Har altid været nemt at bestille, og får bøgerne med det samme."
20190612,12126417,9,Let og hurtig levering
20190612,14691721,10,Nem bstilling
20190613,1663463,10,Som regel hurtig levering og går der noget galt undervejs klares det til ug ved jeres kundeservice.
20190614,12221675,10,Bøger er guld
20190614,13948853,8,"fungere fint - men lidt besværligt på hjemmesiden at komme frem og tilbage  - fx når man lige vil kigge nærmere på en bog og så tilbage til hvor man kom fra... og lidt mange ""køb noget mere skub"". Ellers fint"
20190615,14665486,10,"Nem og overskuelig side, gode priser, hurtig levering"
20190618,11957465,10,"Service,service ! aldrig problemer køre bare."
20190618,12318242,10,"Lever op til mine forventninger, og nem at finde den/de bøger jeg mangler. 

Nem ekspedition."
20190620,630028,9,"Drop post nord og brug i stedet DAO igen m levering til døren. Så får i en ""10ér"" fra mig :-)"
20190620,1168208,6,"Hjemmesiden er ikke den nemmeste - for mange muligheder med premium, klub osv"
20190620,1013900,10,Et stort og godt udvalg og gode rabatter :-) Altid tilfreds :-)  
20190621,14663581,8,"Oftest er alt uden problemer - skønt! Men jeg har lige nu på anden måned en ordre hængende i systemet, som jeg ikke havde fået besked om var udsat på ubestemt tid..."
